dev_eui,total_messages,duplicate_count,fcnt_gaps_count,fcnt_gaps_total,payload_count_gaps,timing_anomalies,rf_quality_good,rf_quality_poor,rf_quality_bad,payload_empty,payload_repeated,payload_corruption,timestamp_errors,first_seen,last_seen,avg_rssi,avg_snr,min_rssi,max_rssi,min_snr,max_snr,gateway_count_total,messages_last_hour,messages_last_day
0004A30B00202875,21,0,3,4,0,4,21,0,0,0,20,0,0,2025-06-07T14:44:42.626296+00:00,2025-06-07T14:52:17.738573+00:00,-78.47619047619048,4.292857142857143,-95,-36,0.2,12.25,21,21,21
70B3D57ED0071309,2,0,0,0,0,1,2,0,0,0,1,2,0,2025-06-07T14:49:17.935886+00:00,2025-06-07T14:52:17.738662+00:00,-91.0,11.5,-92,-90,10,13,2,2,2
